time (ms),sentence id,time (hhmmss),lat (deg),lat type,long (deg),long type,fix quality,satelites,HDOP,alt,alt unit,h above WGS84,h unit,,checksum
22532000,$GPGGA,061532,5216.380080,N,00922.186700,E,1,08,0.7,88.0,M,46.0,M,,*7E
22533000,$GPGGA,061533,5216.378762,N,00922.187050,E,1,08,0.7,89.0,M,46.0,M,,*71
22533000,$GPGGA,061533,5216.378762,N,00922.187050,E,1,08,0.7,89.0,M,46.0,M,,*71
22534000,$GPGGA,061534,5216.377042,N,00922.189423,E,1,08,0.7,90.0,M,46.0,M,,*7A
22534000,$GPGGA,061534,5216.377042,N,00922.189423,E,1,08,0.7,90.0,M,46.0,M,,*7A
22535000,$GPGGA,061535,5216.375802,N,00922.193636,E,1,08,0.7,90.0,M,46.0,M,,*78
22535000,$GPGGA,061535,5216.375802,N,00922.193636,E,1,08,0.7,90.0,M,46.0,M,,*78
22536000,$GPGGA,061536,5216.375491,N,00922.199209,E,1,08,0.7,91.0,M,46.0,M,,*7E
22536000,$GPGGA,061536,5216.375491,N,00922.199209,E,1,08,0.7,91.0,M,46.0,M,,*7E
22537000,$GPGGA,061537,5216.375437,N,00922.205534,E,1,08,0.7,92.0,M,46.0,M,,*7F
22537000,$GPGGA,061537,5216.375437,N,00922.205534,E,1,08,0.7,92.0,M,46.0,M,,*7F
22538000,$GPGGA,061538,5216.375017,N,00922.212278,E,1,08,0.7,92.0,M,46.0,M,,*7F
22538000,$GPGGA,061538,5216.375017,N,00922.212278,E,1,08,0.7,92.0,M,46.0,M,,*7F
22539000,$GPGGA,061539,5216.374509,N,00922.219565,E,1,08,0.7,92.0,M,46.0,M,,*75
22539000,$GPGGA,061539,5216.374509,N,00922.219565,E,1,08,0.7,92.0,M,46.0,M,,*75
22540000,$GPGGA,061540,5216.373971,N,00922.226879,E,1,08,0.8,91.0,M,46.0,M,,*7F
22540000,$GPGGA,061540,5216.373971,N,00922.226879,E,1,08,0.8,91.0,M,46.0,M,,*7F
22541000,$GPGGA,061541,5216.373057,N,00922.234961,E,1,08,0.7,91.0,M,46.0,M,,*77
22541000,$GPGGA,061541,5216.373057,N,00922.234961,E,1,08,0.7,91.0,M,46.0,M,,*77
22542000,$GPGGA,061542,5216.371554,N,00922.243367,E,1,08,0.8,91.0,M,46.0,M,,*73
22542000,$GPGGA,061542,5216.371554,N,00922.243367,E,1,08,0.8,91.0,M,46.0,M,,*73
22543000,$GPGGA,061543,5216.370051,N,00922.251741,E,1,08,0.8,92.0,M,46.0,M,,*73
22543000,$GPGGA,061543,5216.370051,N,00922.251741,E,1,08,0.8,92.0,M,46.0,M,,*73
22544000,$GPGGA,061544,5216.368356,N,00922.260008,E,1,08,0.8,92.0,M,46.0,M,,*71
22544000,$GPGGA,061544,5216.368356,N,00922.260008,E,1,08,0.8,92.0,M,46.0,M,,*71
22545000,$GPGGA,061545,5216.366672,N,00922.268407,E,1,08,0.9,93.0,M,46.0,M,,*7E
22545000,$GPGGA,061545,5216.366672,N,00922.268407,E,1,08,0.9,93.0,M,46.0,M,,*7E
22546000,$GPGGA,061546,5216.365256,N,00922.276511,E,1,08,0.9,93.0,M,46.0,M,,*75
22546000,$GPGGA,061546,5216.365256,N,00922.276511,E,1,08,0.9,93.0,M,46.0,M,,*75
22547000,$GPGGA,061547,5216.363664,N,00922.284700,E,1,08,0.8,94.0,M,46.0,M,,*7E
22547000,$GPGGA,061547,5216.363664,N,00922.284700,E,1,08,0.8,94.0,M,46.0,M,,*7E
22548000,$GPGGA,061548,5216.362223,N,00922.293166,E,1,08,0.7,93.0,M,46.0,M,,*7F
22548000,$GPGGA,061548,5216.362223,N,00922.293166,E,1,08,0.7,93.0,M,46.0,M,,*7F
22549000,$GPGGA,061549,5216.360262,N,00922.301738,E,1,08,0.7,94.0,M,46.0,M,,*79
22549000,$GPGGA,061549,5216.360262,N,00922.301738,E,1,08,0.7,94.0,M,46.0,M,,*79
22550000,$GPGGA,061550,5216.358554,N,00922.310700,E,1,08,0.8,94.0,M,46.0,M,,*7C
22550000,$GPGGA,061550,5216.358554,N,00922.310700,E,1,08,0.8,94.0,M,46.0,M,,*7C
22551000,$GPGGA,061551,5216.356524,N,00922.319210,E,1,08,0.7,94.0,M,46.0,M,,*76
22551000,$GPGGA,061551,5216.356524,N,00922.319210,E,1,08,0.7,94.0,M,46.0,M,,*76
22552000,$GPGGA,061552,5216.354820,N,00922.327692,E,1,08,0.7,95.0,M,46.0,M,,*7C
22552000,$GPGGA,061552,5216.354820,N,00922.327692,E,1,08,0.7,95.0,M,46.0,M,,*7C
22553000,$GPGGA,061553,5216.353404,N,00922.336757,E,1,07,0.8,95.0,M,46.0,M,,*78
22553000,$GPGGA,061553,5216.353404,N,00922.336757,E,1,07,0.8,95.0,M,46.0,M,,*78
22554000,$GPGGA,061554,5216.352305,N,00922.346075,E,1,08,0.8,95.0,M,46.0,M,,*77
22554000,$GPGGA,061554,5216.352305,N,00922.346075,E,1,08,0.8,95.0,M,46.0,M,,*77
22555000,$GPGGA,061555,5216.351581,N,00922.355267,E,1,08,0.7,96.0,M,46.0,M,,*70
22555000,$GPGGA,061555,5216.351581,N,00922.355267,E,1,08,0.7,96.0,M,46.0,M,,*70
22556000,$GPGGA,061556,5216.350892,N,00922.364896,E,1,08,0.7,96.0,M,46.0,M,,*7B
22556000,$GPGGA,061556,5216.350892,N,00922.364896,E,1,08,0.7,96.0,M,46.0,M,,*7B
22557000,$GPGGA,061557,5216.350275,N,00922.374077,E,1,08,0.7,96.0,M,46.0,M,,*7F
22557000,$GPGGA,061557,5216.350275,N,00922.374077,E,1,08,0.7,96.0,M,46.0,M,,*7F
22558000,$GPGGA,061558,5216.350013,N,00922.382416,E,1,08,0.8,97.0,M,46.0,M,,*76
22558000,$GPGGA,061558,5216.350013,N,00922.382416,E,1,08,0.8,97.0,M,46.0,M,,*76
22559000,$GPGGA,061559,5216.349731,N,00922.388956,E,1,08,0.7,97.0,M,46.0,M,,*74
22559000,$GPGGA,061559,5216.349731,N,00922.388956,E,1,08,0.7,97.0,M,46.0,M,,*74
22560000,$GPGGA,061600,5216.349446,N,00922.394046,E,1,08,0.7,98.0,M,46.0,M,,*72
22560000,$GPGGA,061600,5216.349446,N,00922.394046,E,1,08,0.7,98.0,M,46.0,M,,*72
22561000,$GPGGA,061601,5216.348442,N,00922.397783,E,1,08,0.7,97.0,M,46.0,M,,*74
22561000,$GPGGA,061601,5216.348442,N,00922.397783,E,1,08,0.7,97.0,M,46.0,M,,*74
22562000,$GPGGA,061602,5216.346231,N,00922.399715,E,1,08,0.7,98.0,M,46.0,M,,*75
22562000,$GPGGA,061602,5216.346231,N,00922.399715,E,1,08,0.7,98.0,M,46.0,M,,*75
22563000,$GPGGA,061603,5216.343544,N,00922.400219,E,1,08,0.7,99.0,M,46.0,M,,*7B
22563000,$GPGGA,061603,5216.343544,N,00922.400219,E,1,08,0.7,99.0,M,46.0,M,,*7B
22564000,$GPGGA,061604,5216.340746,N,00922.400113,E,1,08,0.7,99.0,M,46.0,M,,*76
22564000,$GPGGA,061604,5216.340746,N,00922.400113,E,1,08,0.7,99.0,M,46.0,M,,*76
22565000,$GPGGA,061605,5216.337774,N,00922.400238,E,1,08,0.7,99.0,M,46.0,M,,*7C
22565000,$GPGGA,061605,5216.337774,N,00922.400238,E,1,08,0.7,99.0,M,46.0,M,,*7C
22566000,$GPGGA,061606,5216.334576,N,00922.400303,E,1,08,0.7,99.0,M,46.0,M,,*75
22566000,$GPGGA,061606,5216.334576,N,00922.400303,E,1,08,0.7,99.0,M,46.0,M,,*75
22567000,$GPGGA,061607,5216.331242,N,00922.399921,E,1,08,0.8,100.0,M,46.0,M,,*42
22567000,$GPGGA,061607,5216.331242,N,00922.399921,E,1,08,0.8,100.0,M,46.0,M,,*42
22568000,$GPGGA,061608,5216.330052,N,00922.395916,E,1,08,0.8,100.0,M,46.0,M,,*47
22568000,$GPGGA,061608,5216.330052,N,00922.395916,E,1,08,0.8,100.0,M,46.0,M,,*47
22569000,$GPGGA,061609,5216.329671,N,00922.390909,E,1,08,0.9,99.0,M,46.0,M,,*72
22569000,$GPGGA,061609,5216.329671,N,00922.390909,E,1,08,0.9,99.0,M,46.0,M,,*72
22570000,$GPGGA,061610,5216.330276,N,00922.386386,E,1,08,0.8,99.0,M,46.0,M,,*7A
22570000,$GPGGA,061610,5216.330276,N,00922.386386,E,1,08,0.8,99.0,M,46.0,M,,*7A
22571000,$GPGGA,061611,5216.330295,N,00922.381399,E,1,08,0.8,99.0,M,46.0,M,,*7F
22571000,$GPGGA,061611,5216.330295,N,00922.381399,E,1,08,0.8,99.0,M,46.0,M,,*7F
22572000,$GPGGA,061612,5216.330884,N,00922.376704,E,1,08,0.8,99.0,M,46.0,M,,*7E
22572000,$GPGGA,061612,5216.330884,N,00922.376704,E,1,08,0.8,99.0,M,46.0,M,,*7E
22573000,$GPGGA,061613,5216.331082,N,00922.371829,E,1,08,0.8,99.0,M,46.0,M,,*77
22573000,$GPGGA,061613,5216.331082,N,00922.371829,E,1,08,0.8,99.0,M,46.0,M,,*77
22574000,$GPGGA,061614,5216.331929,N,00922.366433,E,1,08,0.7,98.0,M,46.0,M,,*77
22574000,$GPGGA,061614,5216.331929,N,00922.366433,E,1,08,0.7,98.0,M,46.0,M,,*77
22575000,$GPGGA,061615,5216.332600,N,00922.361141,E,1,08,0.9,97.0,M,46.0,M,,*77
22575000,$GPGGA,061615,5216.332600,N,00922.361141,E,1,08,0.9,97.0,M,46.0,M,,*77
22576000,$GPGGA,061616,5216.333280,N,00922.355598,E,1,08,0.7,97.0,M,46.0,M,,*70
22576000,$GPGGA,061616,5216.333280,N,00922.355598,E,1,08,0.7,97.0,M,46.0,M,,*70
22577000,$GPGGA,061617,5216.333677,N,00922.350398,E,1,08,0.7,97.0,M,46.0,M,,*7E
22577000,$GPGGA,061617,5216.333677,N,00922.350398,E,1,08,0.7,97.0,M,46.0,M,,*7E
22578000,$GPGGA,061618,5216.334007,N,00922.344710,E,1,08,0.8,97.0,M,46.0,M,,*79
22578000,$GPGGA,061618,5216.334007,N,00922.344710,E,1,08,0.8,97.0,M,46.0,M,,*79
22579000,$GPGGA,061619,5216.334702,N,00922.339082,E,1,08,0.7,96.0,M,46.0,M,,*72
22579000,$GPGGA,061619,5216.334702,N,00922.339082,E,1,08,0.7,96.0,M,46.0,M,,*72
22580000,$GPGGA,061620,5216.335116,N,00922.333501,E,1,08,0.7,96.0,M,46.0,M,,*7E
22580000,$GPGGA,061620,5216.335116,N,00922.333501,E,1,08,0.7,96.0,M,46.0,M,,*7E
22581000,$GPGGA,061621,5216.335743,N,00922.327249,E,1,08,0.8,96.0,M,46.0,M,,*78
22581000,$GPGGA,061621,5216.335743,N,00922.327249,E,1,08,0.8,96.0,M,46.0,M,,*78
22582000,$GPGGA,061622,5216.336274,N,00922.321099,E,1,08,0.7,96.0,M,46.0,M,,*7F
22582000,$GPGGA,061622,5216.336274,N,00922.321099,E,1,08,0.7,96.0,M,46.0,M,,*7F
22583000,$GPGGA,061623,5216.336895,N,00922.315245,E,1,08,0.8,95.0,M,46.0,M,,*73
22583000,$GPGGA,061623,5216.336895,N,00922.315245,E,1,08,0.8,95.0,M,46.0,M,,*73
22584000,$GPGGA,061624,5216.337096,N,00922.309492,E,1,08,0.9,95.0,M,46.0,M,,*7E
22584000,$GPGGA,061624,5216.337096,N,00922.309492,E,1,08,0.9,95.0,M,46.0,M,,*7E
22585000,$GPGGA,061625,5216.337576,N,00922.303402,E,1,08,0.8,94.0,M,46.0,M,,*77
22585000,$GPGGA,061625,5216.337576,N,00922.303402,E,1,08,0.8,94.0,M,46.0,M,,*77
22586000,$GPGGA,061626,5216.338256,N,00922.297083,E,1,08,0.8,95.0,M,46.0,M,,*7E
22586000,$GPGGA,061626,5216.338256,N,00922.297083,E,1,08,0.8,95.0,M,46.0,M,,*7E
22587000,$GPGGA,061627,5216.338586,N,00922.290829,E,1,08,0.7,94.0,M,46.0,M,,*74
22587000,$GPGGA,061627,5216.338586,N,00922.290829,E,1,08,0.7,94.0,M,46.0,M,,*74
22588000,$GPGGA,061628,5216.339232,N,00922.284754,E,1,08,0.8,94.0,M,46.0,M,,*7D
22588000,$GPGGA,061628,5216.339232,N,00922.284754,E,1,08,0.8,94.0,M,46.0,M,,*7D
22589000,$GPGGA,061629,5216.339441,N,00922.278219,E,1,08,0.8,93.0,M,46.0,M,,*76
22589000,$GPGGA,061629,5216.339441,N,00922.278219,E,1,08,0.8,93.0,M,46.0,M,,*76
22590000,$GPGGA,061630,5216.340323,N,00922.271759,E,1,08,0.7,93.0,M,46.0,M,,*74
22590000,$GPGGA,061630,5216.340323,N,00922.271759,E,1,08,0.7,93.0,M,46.0,M,,*74
22591000,$GPGGA,061631,5216.340826,N,00922.266165,E,1,08,0.7,92.0,M,46.0,M,,*75
22591000,$GPGGA,061631,5216.340826,N,00922.266165,E,1,08,0.7,92.0,M,46.0,M,,*75
22592000,$GPGGA,061632,5216.341392,N,00922.261214,E,1,08,0.6,91.0,M,46.0,M,,*73
22592000,$GPGGA,061632,5216.341392,N,00922.261214,E,1,08,0.6,91.0,M,46.0,M,,*73
22593000,$GPGGA,061633,5216.341897,N,00922.256044,E,1,08,0.6,91.0,M,46.0,M,,*7F
22593000,$GPGGA,061633,5216.341897,N,00922.256044,E,1,08,0.6,91.0,M,46.0,M,,*7F
22594000,$GPGGA,061634,5216.342583,N,00922.251676,E,1,08,0.7,91.0,M,46.0,M,,*72
22594000,$GPGGA,061634,5216.342583,N,00922.251676,E,1,08,0.7,91.0,M,46.0,M,,*72
22595000,$GPGGA,061635,5216.342952,N,00922.247996,E,1,08,0.6,91.0,M,46.0,M,,*74
22595000,$GPGGA,061635,5216.342952,N,00922.247996,E,1,08,0.6,91.0,M,46.0,M,,*74
22596000,$GPGGA,061636,5216.343324,N,00922.244153,E,1,08,0.6,91.0,M,46.0,M,,*7F
22596000,$GPGGA,061636,5216.343324,N,00922.244153,E,1,08,0.6,91.0,M,46.0,M,,*7F
22597000,$GPGGA,061637,5216.343689,N,00922.239850,E,1,08,0.6,91.0,M,46.0,M,,*7C
22597000,$GPGGA,061637,5216.343689,N,00922.239850,E,1,08,0.6,91.0,M,46.0,M,,*7C
22598000,$GPGGA,061638,5216.343930,N,00922.235399,E,1,08,0.6,90.0,M,46.0,M,,*7D
22598000,$GPGGA,061638,5216.343930,N,00922.235399,E,1,08,0.6,90.0,M,46.0,M,,*7D
22599000,$GPGGA,061639,5216.344336,N,00922.231223,E,1,08,0.6,90.0,M,46.0,M,,*73
22599000,$GPGGA,061639,5216.344336,N,00922.231223,E,1,08,0.6,90.0,M,46.0,M,,*73
22600000,$GPGGA,061640,5216.345314,N,00922.228388,E,1,08,0.6,89.0,M,46.0,M,,*7C
22600000,$GPGGA,061640,5216.345314,N,00922.228388,E,1,08,0.6,89.0,M,46.0,M,,*7C
22601000,$GPGGA,061641,5216.347038,N,00922.227478,E,1,09,0.6,89.0,M,46.0,M,,*74
22601000,$GPGGA,061641,5216.347038,N,00922.227478,E,1,09,0.6,89.0,M,46.0,M,,*74
22602000,$GPGGA,061642,5216.349156,N,00922.227974,E,1,09,0.7,88.0,M,46.0,M,,*71
22602000,$GPGGA,061642,5216.349156,N,00922.227974,E,1,09,0.7,88.0,M,46.0,M,,*71
22603000,$GPGGA,061643,5216.350886,N,00922.229108,E,1,08,0.7,88.0,M,46.0,M,,*70
22603000,$GPGGA,061643,5216.350886,N,00922.229108,E,1,08,0.7,88.0,M,46.0,M,,*70
22604000,$GPGGA,061644,5216.352764,N,00922.229150,E,1,08,0.7,88.0,M,46.0,M,,*7B
22604000,$GPGGA,061644,5216.352764,N,00922.229150,E,1,08,0.7,88.0,M,46.0,M,,*7B
22605000,$GPGGA,061645,5216.353883,N,00922.227121,E,1,08,0.6,88.0,M,46.0,M,,*74
22605000,$GPGGA,061645,5216.353883,N,00922.227121,E,1,08,0.6,88.0,M,46.0,M,,*74
22606000,$GPGGA,061646,5216.354294,N,00922.224988,E,1,08,0.6,88.0,M,46.0,M,,*74
22606000,$GPGGA,061646,5216.354294,N,00922.224988,E,1,08,0.6,88.0,M,46.0,M,,*74
22607000,$GPGGA,061647,5216.354279,N,00922.223716,E,1,08,0.7,88.0,M,46.0,M,,*79
22607000,$GPGGA,061647,5216.354279,N,00922.223716,E,1,08,0.7,88.0,M,46.0,M,,*79
22608000,$GPGGA,061648,5216.354293,N,00922.223329,E,1,09,0.7,88.0,M,46.0,M,,*7B
22608000,$GPGGA,061648,5216.354293,N,00922.223329,E,1,09,0.7,88.0,M,46.0,M,,*7B
22609000,$GPGGA,061649,5216.354375,N,00922.223407,E,1,08,0.7,89.0,M,46.0,M,,*78
22609000,$GPGGA,061649,5216.354375,N,00922.223407,E,1,08,0.7,89.0,M,46.0,M,,*78
22610000,$GPGGA,061650,5216.354460,N,00922.223476,E,1,08,0.7,89.0,M,46.0,M,,*75
22610000,$GPGGA,061650,5216.354460,N,00922.223476,E,1,08,0.7,89.0,M,46.0,M,,*75
22611000,$GPGGA,061651,5216.354440,N,00922.223455,E,1,08,0.7,89.0,M,46.0,M,,*77
22611000,$GPGGA,061651,5216.354440,N,00922.223455,E,1,08,0.7,89.0,M,46.0,M,,*77
22612000,$GPGGA,061652,5216.354468,N,00922.223426,E,1,08,0.7,90.0,M,46.0,M,,*72
22612000,$GPGGA,061652,5216.354468,N,00922.223426,E,1,08,0.7,90.0,M,46.0,M,,*72
22613000,$GPGGA,061653,5216.354371,N,00922.223421,E,1,08,0.7,90.0,M,46.0,M,,*7B
22613000,$GPGGA,061653,5216.354371,N,00922.223421,E,1,08,0.7,90.0,M,46.0,M,,*7B
22614000,$GPGGA,061654,5216.354403,N,00922.223372,E,1,08,0.7,90.0,M,46.0,M,,*7F
22614000,$GPGGA,061654,5216.354403,N,00922.223372,E,1,08,0.7,90.0,M,46.0,M,,*7F
22615000,$GPGGA,061655,5216.354310,N,00922.223305,E,1,08,0.7,90.0,M,46.0,M,,*7B
22615000,$GPGGA,061655,5216.354310,N,00922.223305,E,1,08,0.7,90.0,M,46.0,M,,*7B
22616000,$GPGGA,061656,5216.354234,N,00922.223283,E,1,08,0.7,90.0,M,46.0,M,,*70
22616000,$GPGGA,061656,5216.354234,N,00922.223283,E,1,08,0.7,90.0,M,46.0,M,,*70
22617000,$GPGGA,061657,5216.354132,N,00922.223184,E,1,07,0.8,90.0,M,46.0,M,,*70
22617000,$GPGGA,061657,5216.354132,N,00922.223184,E,1,07,0.8,90.0,M,46.0,M,,*70
22618000,$GPGGA,061658,5216.354031,N,00922.223051,E,1,07,0.8,90.0,M,46.0,M,,*74
22618000,$GPGGA,061658,5216.354031,N,00922.223051,E,1,07,0.8,90.0,M,46.0,M,,*74
22619000,$GPGGA,061659,5216.354004,N,00922.222946,E,1,07,0.8,90.0,M,46.0,M,,*7D
22619000,$GPGGA,061659,5216.354004,N,00922.222946,E,1,07,0.8,90.0,M,46.0,M,,*7D
22620000,$GPGGA,061700,5216.353985,N,00922.222915,E,1,07,0.8,90.0,M,46.0,M,,*71
22620000,$GPGGA,061700,5216.353985,N,00922.222915,E,1,07,0.8,90.0,M,46.0,M,,*71
22621000,$GPGGA,061701,5216.353975,N,00922.222896,E,1,07,0.8,90.0,M,46.0,M,,*75
22621000,$GPGGA,061701,5216.353975,N,00922.222896,E,1,07,0.8,90.0,M,46.0,M,,*75
24637000,$GPGGA,065037,5216.463521,N,00922.203514,E,1,04,1.6,96.0,M,46.0,M,,*74
24637000,$GPGGA,065037,5216.463521,N,00922.203514,E,1,04,1.6,96.0,M,46.0,M,,*74
24638000,$GPGGA,065038,5216.466006,N,00922.219864,E,1,06,1.1,90.0,M,46.0,M,,*7C
24638000,$GPGGA,065038,5216.466006,N,00922.219864,E,1,06,1.1,90.0,M,46.0,M,,*7C
24639000,$GPGGA,065039,5216.466470,N,00922.226183,E,1,08,1.1,86.0,M,46.0,M,,*7D
24639000,$GPGGA,065039,5216.466470,N,00922.226183,E,1,08,1.1,86.0,M,46.0,M,,*7D
24640000,$GPGGA,065040,5216.467251,N,00922.226527,E,1,08,1.2,83.0,M,46.0,M,,*7B
24640000,$GPGGA,065040,5216.467251,N,00922.226527,E,1,08,1.2,83.0,M,46.0,M,,*7B
24641000,$GPGGA,065041,5216.467949,N,00922.228599,E,1,08,1.0,82.0,M,46.0,M,,*70
24641000,$GPGGA,065041,5216.467949,N,00922.228599,E,1,08,1.0,82.0,M,46.0,M,,*70
24642000,$GPGGA,065042,5216.468149,N,00922.230230,E,1,08,1.0,81.0,M,46.0,M,,*7A
24642000,$GPGGA,065042,5216.468149,N,00922.230230,E,1,08,1.0,81.0,M,46.0,M,,*7A
24643000,$GPGGA,065043,5216.468520,N,00922.230976,E,1,08,1.0,80.0,M,46.0,M,,*78
24643000,$GPGGA,065043,5216.468520,N,00922.230976,E,1,08,1.0,80.0,M,46.0,M,,*78
24644000,$GPGGA,065044,5216.468858,N,00922.231352,E,1,08,0.9,78.0,M,46.0,M,,*7F
24644000,$GPGGA,065044,5216.468858,N,00922.231352,E,1,08,0.9,78.0,M,46.0,M,,*7F
24645000,$GPGGA,065045,5216.469162,N,00922.232512,E,1,09,0.9,75.0,M,46.0,M,,*72
24645000,$GPGGA,065045,5216.469162,N,00922.232512,E,1,09,0.9,75.0,M,46.0,M,,*72
24646000,$GPGGA,065046,5216.469266,N,00922.232132,E,1,09,0.8,75.0,M,46.0,M,,*71
24646000,$GPGGA,065046,5216.469266,N,00922.232132,E,1,09,0.8,75.0,M,46.0,M,,*71
24647000,$GPGGA,065047,5216.469186,N,00922.231089,E,1,09,0.8,76.0,M,46.0,M,,*7C
24647000,$GPGGA,065047,5216.469186,N,00922.231089,E,1,09,0.8,76.0,M,46.0,M,,*7C
24648000,$GPGGA,065048,5216.469166,N,00922.230348,E,1,09,0.8,77.0,M,46.0,M,,*73
24648000,$GPGGA,065048,5216.469166,N,00922.230348,E,1,09,0.8,77.0,M,46.0,M,,*73
24649000,$GPGGA,065049,5216.469185,N,00922.230077,E,1,09,0.9,77.0,M,46.0,M,,*71
24649000,$GPGGA,065049,5216.469185,N,00922.230077,E,1,09,0.9,77.0,M,46.0,M,,*71
24650000,$GPGGA,065050,5216.469183,N,00922.229908,E,1,09,0.9,77.0,M,46.0,M,,*76
24650000,$GPGGA,065050,5216.469183,N,00922.229908,E,1,09,0.9,77.0,M,46.0,M,,*76
24651000,$GPGGA,065051,5216.469184,N,00922.229840,E,1,09,0.8,77.0,M,46.0,M,,*7C
24651000,$GPGGA,065051,5216.469184,N,00922.229840,E,1,09,0.8,77.0,M,46.0,M,,*7C
24652000,$GPGGA,065052,5216.469182,N,00922.229805,E,1,09,0.9,77.0,M,46.0,M,,*79
24652000,$GPGGA,065052,5216.469182,N,00922.229805,E,1,09,0.9,77.0,M,46.0,M,,*79
24653000,$GPGGA,065053,5216.469182,N,00922.229777,E,1,09,0.9,77.0,M,46.0,M,,*72
24653000,$GPGGA,065053,5216.469182,N,00922.229777,E,1,09,0.9,77.0,M,46.0,M,,*72
24654000,$GPGGA,065054,5216.469184,N,00922.229734,E,1,09,0.8,78.0,M,46.0,M,,*7A
24654000,$GPGGA,065054,5216.469184,N,00922.229734,E,1,09,0.8,78.0,M,46.0,M,,*7A
24655000,$GPGGA,065055,5216.469180,N,00922.229714,E,1,09,1.0,78.0,M,46.0,M,,*74
24655000,$GPGGA,065055,5216.469180,N,00922.229714,E,1,09,1.0,78.0,M,46.0,M,,*74
24656000,$GPGGA,065056,5216.469272,N,00922.227968,E,1,09,0.9,77.0,M,46.0,M,,*75
24656000,$GPGGA,065056,5216.469272,N,00922.227968,E,1,09,0.9,77.0,M,46.0,M,,*75
24657000,$GPGGA,065057,5216.469764,N,00922.226317,E,1,08,0.8,79.0,M,46.0,M,,*7B
24657000,$GPGGA,065057,5216.469764,N,00922.226317,E,1,08,0.8,79.0,M,46.0,M,,*7B
24658000,$GPGGA,065058,5216.469249,N,00922.222767,E,1,09,0.8,84.0,M,46.0,M,,*7A
24658000,$GPGGA,065058,5216.469249,N,00922.222767,E,1,09,0.8,84.0,M,46.0,M,,*7A
24659000,$GPGGA,065059,5216.468891,N,00922.218135,E,1,09,0.7,92.0,M,46.0,M,,*75
24659000,$GPGGA,065059,5216.468891,N,00922.218135,E,1,09,0.7,92.0,M,46.0,M,,*75
24660000,$GPGGA,065100,5216.468214,N,00922.217179,E,1,08,0.8,93.0,M,46.0,M,,*77
24660000,$GPGGA,065100,5216.468214,N,00922.217179,E,1,08,0.8,93.0,M,46.0,M,,*77
24661000,$GPGGA,065101,5216.467866,N,00922.215916,E,1,08,0.8,94.0,M,46.0,M,,*72
24661000,$GPGGA,065101,5216.467866,N,00922.215916,E,1,08,0.8,94.0,M,46.0,M,,*72
24662000,$GPGGA,065102,5216.468499,N,00922.215448,E,1,08,0.9,94.0,M,46.0,M,,*75
24662000,$GPGGA,065102,5216.468499,N,00922.215448,E,1,08,0.9,94.0,M,46.0,M,,*75
24663000,$GPGGA,065103,5216.469809,N,00922.215388,E,1,08,0.8,95.0,M,46.0,M,,*7B
24663000,$GPGGA,065103,5216.469809,N,00922.215388,E,1,08,0.8,95.0,M,46.0,M,,*7B
24664000,$GPGGA,065104,5216.472000,N,00922.214967,E,1,07,0.8,95.0,M,46.0,M,,*72
24664000,$GPGGA,065104,5216.472000,N,00922.214967,E,1,07,0.8,95.0,M,46.0,M,,*72
24665000,$GPGGA,065105,5216.474394,N,00922.214932,E,1,07,0.8,95.0,M,46.0,M,,*7B
24665000,$GPGGA,065105,5216.474394,N,00922.214932,E,1,07,0.8,95.0,M,46.0,M,,*7B
24666000,$GPGGA,065106,5216.476827,N,00922.215067,E,1,08,0.7,95.0,M,46.0,M,,*71
24666000,$GPGGA,065106,5216.476827,N,00922.215067,E,1,08,0.7,95.0,M,46.0,M,,*71
24667000,$GPGGA,065107,5216.479319,N,00922.215319,E,1,08,0.7,95.0,M,46.0,M,,*73
24667000,$GPGGA,065107,5216.479319,N,00922.215319,E,1,08,0.7,95.0,M,46.0,M,,*73
24668000,$GPGGA,065108,5216.481693,N,00922.215282,E,1,08,0.7,95.0,M,46.0,M,,*7F
24668000,$GPGGA,065108,5216.481693,N,00922.215282,E,1,08,0.7,95.0,M,46.0,M,,*7F
24669000,$GPGGA,065109,5216.484237,N,00922.215053,E,1,08,0.7,94.0,M,46.0,M,,*7E
24669000,$GPGGA,065109,5216.484237,N,00922.215053,E,1,08,0.7,94.0,M,46.0,M,,*7E
24670000,$GPGGA,065110,5216.486469,N,00922.215263,E,1,08,0.7,94.0,M,46.0,M,,*78
24670000,$GPGGA,065110,5216.486469,N,00922.215263,E,1,08,0.7,94.0,M,46.0,M,,*78
24671000,$GPGGA,065111,5216.488593,N,00922.215310,E,1,08,0.7,94.0,M,46.0,M,,*76
24671000,$GPGGA,065111,5216.488593,N,00922.215310,E,1,08,0.7,94.0,M,46.0,M,,*76
24672000,$GPGGA,065112,5216.490295,N,00922.216856,E,1,08,0.7,94.0,M,46.0,M,,*77
24672000,$GPGGA,065112,5216.490295,N,00922.216856,E,1,08,0.7,94.0,M,46.0,M,,*77
24673000,$GPGGA,065113,5216.492369,N,00922.219769,E,1,09,0.7,94.0,M,46.0,M,,*7B
24673000,$GPGGA,065113,5216.492369,N,00922.219769,E,1,09,0.7,94.0,M,46.0,M,,*7B
24674000,$GPGGA,065114,5216.493777,N,00922.224505,E,1,08,0.8,95.0,M,46.0,M,,*7F
24674000,$GPGGA,065114,5216.493777,N,00922.224505,E,1,08,0.8,95.0,M,46.0,M,,*7F
24675000,$GPGGA,065115,5216.494452,N,00922.230199,E,1,08,0.7,96.0,M,46.0,M,,*75
