time (ms),lon (deg),lat (deg),x (wgs84),y (wgs84),dist-hav (m),dist-cos (m)
110000,9.40791781667,52.3343154167,0.164199141658,0.913406115798,14.6065291936,14.6064674051
111000,9.40775706667,52.3343234167,0.164196336041,0.913406255424,10.9584832736,10.9583465312
112000,9.40755558333,52.3343200333,0.164192819494,0.913406196374,13.6951527638,13.6957123644
113000,9.4073706,52.3343127833,0.164189590925,0.913406069838,12.594704154,12.5949483043
114000,9.40719156667,52.3343063833,0.164186466204,0.913405958137,12.1853988192,12.1857877521
115000,9.40701416667,52.33430165,0.16418336999,0.913405875524,12.0651089004,12.0646292698
116000,9.40685561667,52.3342963167,0.164180602771,0.91340578244,10.7891531335,10.7884265428
117000,9.40670683333,52.3343083667,0.164178006012,0.913405992752,10.1976451571,10.1974828859
118000,9.40658195,52.3343481833,0.164175826386,0.913406687684,9.57092648959,9.57106015915
119000,9.40648193333,52.3344125333,0.164174080766,0.913407810804,9.86820649805,9.86824909459
120000,9.40641768333,52.3345033,0.164172959392,0.913409394981,10.9964631028,10.9965240327
121000,9.40639728333,52.3346097167,0.164172603345,0.913411252302,11.9138986751,11.9135288507
122000,9.406419,52.3347258,0.164172982372,0.913413278338,12.9919418127,12.9919224082
123000,9.40647428333,52.3348507167,0.164173947248,0.913415458546,14.3890310411,14.3895106907
124000,9.40656576667,52.3349788,0.164175543934,0.913417694021,15.5395442733,15.5392582754
125000,9.40666616667,52.3350930833,0.164177296244,0.913419688642,14.4229492696,14.4232933369
126000,9.40683108333,52.3351955167,0.164180174583,0.913421476441,15.9778136965,15.978205745
127000,9.40701626667,52.3352851333,0.164183406642,0.913423040547,16.0502788149,16.0499626194
128000,9.40721128333,52.3353470667,0.164186810325,0.913424121487,14.9330765234,14.932933088
129000,9.40741956667,52.3353896667,0.164190445555,0.913424864998,14.9234168694,14.9232732289
130000,9.40763323333,52.3354196333,0.164194174742,0.913425388015,14.8949374717,14.8948611625
131000,9.40784733333,52.3354268667,0.164197911492,0.91342551426,14.5690926466,14.5690889231
132000,9.40805376667,52.3354136333,0.164201514433,0.913425283295,14.1029447952,14.102925297
133000,9.40824768333,52.3353840333,0.164204898917,0.913424766677,13.580424972,13.5807258204
134000,9.40842903333,52.3353332667,0.164208064072,0.913423880632,13.5532531583,13.5534892749
135000,9.40857893333,52.3352683667,0.16421068032,0.913422747913,12.4824017093,12.4824574627
136000,9.40869898333,52.3351924167,0.164212775588,0.913421422336,11.7411614608,11.7409289106
137000,9.40878531667,52.3351070167,0.164214282389,0.913419931824,11.1617030778,11.1612583823
138000,9.40883061667,52.3350201167,0.164215073023,0.913418415133,10.1412000716,10.1407608308
139000,9.40884526667,52.3349383667,0.164215328714,0.913416988327,9.14452169638,9.14439340806
140000,9.40883548333,52.3348615667,0.164215157963,0.913415647914,8.5656023327,8.56524756858
141000,9.40880883333,52.3347900667,0.164214692832,0.913414400003,8.15403163233,8.15338916402
142000,9.4087664,52.3347184667,0.164213952231,0.913413150348,8.4675215006,8.46735581
143000,9.40870705,52.33465185,0.164212916378,0.913411987667,8.43395812998,8.4337603495
144000,9.40863295,52.3345856333,0.164211623089,0.913410831969,8.91975282137,8.91987729408
145000,9.40854561667,52.3345233667,0.164210098835,0.91340974521,9.11863637181,9.11873181094
146000,9.40844651667,52.3344538833,0.164208369214,0.913408532497,10.2485633273,10.2486160852
147000,9.40833826667,52.3343787167,0.164206479895,0.913407220591,11.1335867826,11.1337695477
148000,9.40821761667,52.3342975667,0.164204374155,0.913405804257,12.1911831942,12.1917031834
149000,9.40808203333,52.3342091333,0.164202007779,0.913404260804,13.474497272,13.4741250682
150000,9.40794025,52.3341088167,0.164199533193,0.913402509948,14.7388783073,14.7391445179
151000,9.40779256667,52.3340027,0.164196955633,0.913400657863,15.4894670972,15.48958922
152000,9.40762851667,52.3338858333,0.16419409242,0.913398618154,17.1206595216,17.1204959226
153000,9.40746098333,52.3337669667,0.164191168412,0.91339654354,17.4436072792,17.4433115149
154000,9.40728146667,52.3336441333,0.164188035255,0.913394399694,18.3121464557,18.3119337597
155000,9.40710146667,52.333523,0.164184893663,0.913392285518,18.1936736077,18.1934278474
156000,9.40690645,52.33340245,0.16418148998,0.913390181524,18.8485317734,18.8484225948
157000,9.40672013333,52.3332808833,0.16417823814,0.913388059785,18.5201163273,18.5199277051
158000,9.4065349,52.3331617833,0.164175005209,0.913385981098,18.2701182548,18.270050826
159000,9.40635673333,52.3330442167,0.164171895614,0.913383929173,17.8172625376,17.8170059155
160000,9.40616978333,52.3329231333,0.164168632721,0.91338181587,18.5105013578,18.5101921592
161000,9.40597481667,52.3327962333,0.164165229911,0.913379601047,19.3548455633,19.3546974062
162000,9.40577588333,52.3326649667,0.164161757869,0.913377310011,19.8938083602,19.8938723391
163000,9.40557823333,52.3325278333,0.164158308226,0.913374916583,20.3195449056,20.3197024379
164000,9.40538981667,52.3323947833,0.164155019734,0.913372594423,19.5649123606,19.5649649397
165000,9.40519943333,52.3322647333,0.164151696918,0.913370324622,19.4027631019,19.4026011172
166000,9.40501393333,52.3321336167,0.164148459333,0.913368036204,19.272717625,19.2725669667
167000,9.40483233333,52.3320096667,0.164145289815,0.913365872869,18.4993669852,18.4994771411
168000,9.40464518333,52.3318865833,0.164142023431,0.913363724659,18.6823332948,18.6822439347
169000,9.40445211667,52.3317617,0.164138653782,0.913361545034,19.1032993775,19.1030013424
170000,9.40426298333,52.3316422167,0.164135352783,0.913359459656,18.4845926026,18.4846119552
171000,9.40406881667,52.33151675,0.164131963935,0.91335726985,19.2018317893,19.2018227995
172000,9.40387068333,52.3313860333,0.164128505856,0.913354988414,19.8122666248,19.8121573979
173000,9.4036604,52.3312533667,0.164124835719,0.913352672944,20.5375130957,20.5376450801
