time (ms),lon (deg),lat (deg),x (wgs84),y (wgs84),dist-hav (m),dist-cos (m)
9752000,52.27181082,9.44892556,0.912315204789,0.164914861798,0.398914310275,0.391428261113
9753000,52.27180994,9.44892616,0.91231518943,0.16491487227,0.1173372026,0.134258785931
9754000,52.27180841,9.44892739,0.912315162726,0.164914893737,0.216493689687,0.212281779716
9755000,52.27180584,9.44892705,0.912315117871,0.164914887803,0.28441761787,0.300211771919
9756000,52.27180422,9.44892822,0.912315089597,0.164914908224,0.2202268541,0.232543038596
9757000,52.27180387,9.44892917,0.912315083488,0.164914924804,0.112394832323,0.134258785931
9758000,52.27180362,9.44893081,0.912315079125,0.164914953428,0.184409856475,0.189870595932
9759000,52.27180356,9.44893244,0.912315078078,0.164914981877,0.181367173593,0.164432759509
9760000,52.2718034,9.44893311,0.912315075285,0.16491499357,0.0765397616669,0.094935297966
9761000,52.27180336,9.44893348,0.912315074587,0.164915000028,0.0413754033743,0.0
9762000,52.27180334,9.44893364,0.912315074238,0.16491500282,0.0179259255766,0.0
9763000,52.27180332,9.44893373,0.912315073889,0.164915004391,0.0102451626356,0.0
9764000,52.27180331,9.4489338,0.912315073714,0.164915005613,0.00786054924474,0.0
9765000,52.27180329,9.44893387,0.912315073365,0.164915006835,0.00808687559668,0.094935297966
9766000,52.27180326,9.44893393,0.912315072842,0.164915007882,0.0074390520774,0.094935297966
9767000,52.27180323,9.44893395,0.912315072318,0.164915008231,0.0039716106364,0.0
9768000,52.27180321,9.44893399,0.912315071969,0.164915008929,0.00495936793331,0.0
9769000,52.27180317,9.44893398,0.912315071271,0.164915008755,0.00452616378118,0.0
9770000,52.27180315,9.44893401,0.912315070922,0.164915009278,0.00399253213679,0.0
9771000,52.27180314,9.44893402,0.912315070747,0.164915009453,0.00156190178195,0.0
9772000,52.27180313,9.44893403,0.912315070573,0.164915009627,0.00156190246986,0.0
9773000,52.27180314,9.44893403,0.912315070747,0.164915009627,0.00109686277609,0.0
9774000,52.27180374,9.44893825,0.912315081219,0.16491508328,0.473835199673,0.465086077192
9775000,52.27181582,9.44895756,0.912315292055,0.164915420303,2.52309492821,2.52249357278
9776000,52.27182767,9.44897652,0.912315498877,0.164915751218,2.4767269155,2.47742932386
9777000,52.27183908,9.4489945,0.912315698019,0.164916065028,2.35869503922,2.36005408293
9778000,52.27185841,9.44902301,0.912316035391,0.164916562621,3.81383770054,3.81517076182
9779000,52.27187561,9.44905117,0.912316335587,0.164917054106,3.65567955117,3.65716595563
9780000,52.27189242,9.44908715,0.912316628977,0.164917682075,4.40522878014,4.40606162723
9781000,52.27191253,9.44912737,0.912316979963,0.164918384047,4.98664390941,4.98658892399
9782000,52.27193011,9.44916212,0.912317286792,0.164918990549,4.31844371403,4.31825180426
9783000,52.27194081,9.44920081,0.912317473542,0.164919665817,4.4593467402,4.45993864704
9784000,52.27194721,9.44923286,0.912317585243,0.164920225195,3.63227807665,3.63119758485
9785000,52.27195383,9.44925384,0.912317700784,0.164920591365,2.44326302196,2.44262452078
9786000,52.27196268,9.44926155,0.912317855246,0.16492072593,1.29510141596,1.29125965552
9787000,52.27197074,9.44926091,0.912317995919,0.164920714759,0.886930122834,0.890572035487
9788000,52.2719776,9.4492585,0.912318115649,0.164920672697,0.798742625931,0.805552715589
9789000,52.27198339,9.44926895,0.912318216703,0.164920855084,1.32421449293,1.32569928942
9790000,52.2719885,9.44928312,0.91231830589,0.164921102397,1.67235541142,1.67150840499
9791000,52.27199344,9.44929537,0.912318392109,0.1649213162,1.46595379311,1.46766409003
9792000,52.27199926,9.44930444,0.912318493687,0.164921474501,1.1935951868,1.19331819159
9793000,52.2720034,9.4493119,0.912318565944,0.164921604703,0.945674963936,0.944594288141
9794000,52.27200869,9.44931508,0.912318658272,0.164921660204,0.679493192911,0.677973635767
9795000,52.27201288,9.44931778,0.912318731401,0.164921707328,0.548957341466,0.545361766533
9796000,52.27201513,9.44932378,0.912318770671,0.164921812048,0.711352525008,0.716745781706
9797000,52.27201564,9.4493289,0.912318779572,0.164921901409,0.572059690011,0.57746887327
9798000,52.27201601,9.44933205,0.91231878603,0.164921956387,0.352607336557,0.342294084668
9799000,52.27202146,9.44931784,0.91231888115,0.164921708375,1.68937999927,1.69027492544
9800000,52.27202306,9.44931471,0.912318909075,0.164921653747,0.389783806366,0.402776357794
9801000,52.27202578,9.44931257,0.912318956548,0.164921616397,0.381620399409,0.379741191864
9802000,52.27202717,9.44930884,0.912318980808,0.164921551296,0.441892098133,0.45529369466
9803000,52.27202784,9.44930556,0.912318992502,0.164921494049,0.372049660725,0.379741191864
9804000,52.27202718,9.4493044,0.912318980983,0.164921473803,0.147912622424,0.164432759509
9805000,52.27202692,9.44930329,0.912318976445,0.16492145443,0.126678204863,0.094935297966
9806000,52.27202772,9.44930436,0.912318990408,0.164921473105,0.147836982649,0.134258785931
9807000,52.2720283,9.44930485,0.912319000531,0.164921481657,0.0837610714707,0.0
9808000,52.27203016,9.44930419,0.912319032994,0.164921470138,0.216814483473,0.232543038596
9809000,52.27203257,9.44930537,0.912319075056,0.164921490733,0.295116279456,0.300211771919
9810000,52.27203447,9.4493064,0.912319108217,0.16492150871,0.237801165474,0.232543038596
9811000,52.27203592,9.44930688,0.912319133525,0.164921517087,0.167761804637,0.164432759509
9812000,52.2720379,9.44931182,0.912319168082,0.164921603307,0.590677789264,0.592870745775
9813000,52.27205021,9.4493265,0.912319382932,0.164921859521,2.1184138721,2.11643976232
9814000,52.27206274,9.44934544,0.912319601622,0.164922190086,2.51480734733,2.5135453588
9815000,52.27207569,9.44936519,0.912319827642,0.164922534789,2.6154332669,2.61546315155
9816000,52.27208865,9.44938233,0.912320053837,0.164922833938,2.37763252294,2.37717682799
9817000,52.27210024,9.44939619,0.912320256121,0.164923075841,1.99782052293,1.99815687181
9818000,52.27211338,9.44941048,0.912320485457,0.164923325248,2.14525488251,2.14604175606
9819000,52.27212362,9.44942439,0.912320664178,0.164923568024,1.91151603486,1.9128932497
9820000,52.27213445,9.44943887,0.912320853198,0.164923820747,2.00088429181,2.00266230452
9821000,52.27214521,9.44945187,0.912321040995,0.16492404764,1.86614410464,1.8675971406
9822000,52.27215533,9.44946092,0.912321217622,0.164924205593,1.49827229978,1.49805373374
9823000,52.27216757,9.44947209,0.912321431251,0.164924400546,1.82897325134,1.82858297782
9824000,52.27218561,9.44948063,0.912321746108,0.164924549597,2.19480063168,2.1958598038
9825000,52.27220301,9.44948986,0.912322049795,0.164924710691,2.16699536938,2.16693846861
9826000,52.27222029,9.44949721,0.912322351388,0.164924838973,2.06407360485,2.06252260534
9827000,52.27223021,9.44950514,0.912322524525,0.164924977377,1.40052119905,1.39525823157
9828000,52.27223605,9.4495143,0.912322626452,0.164925137249,1.20322929553,1.20459388957
9829000,52.27224201,9.4495269,0.912322730474,0.164925357161,1.5460659087,1.54834785264
9830000,52.27223615,9.44953471,0.912322628198,0.164925493471,1.08042387537,1.07825771186
9831000,52.27223415,9.44953708,0.912322593291,0.164925534835,0.342889550729,0.328865519018
9832000,52.2722391,9.4495415,0.912322679685,0.164925611979,0.732355500411,0.735365655979
9833000,52.27224203,9.44954049,0.912322730823,0.164925594351,0.340438052374,0.3552153589
9834000,52.27224469,9.44953945,0.912322777249,0.1649255762,0.31384714732,0.328865519018
9835000,52.2722445,9.44954153,0.912322773932,0.164925612502,0.232222476416,0.232543038596
9836000,52.27224626,9.44954285,0.91232280465,0.164925635541,0.242509609935,0.25117518906
9837000,52.27224894,9.44954513,0.912322851425,0.164925675334,0.388183387743,0.391428261113
9838000,52.27225526,9.44954907,0.91232296173,0.1649257441,0.820053064389,0.816664312427
9839000,52.27226026,9.44955138,0.912323048996,0.164925784417,0.605601407585,0.600423543839
9840000,52.27226339,9.44955404,0.912323103625,0.164925830843,0.45315754788,0.45529369466
9841000,52.27226519,9.449555,0.912323135041,0.164925847598,0.22444487129,0.212281779716
9842000,52.27226638,9.44955557,0.912323155811,0.164925857547,0.145101041341,0.134258785931
9843000,52.27226694,9.44955581,0.912323165584,0.164925861735,0.0669710137717,0.0
9844000,52.27226729,9.44955598,0.912323171693,0.164925864703,0.0427917081011,0.0
9845000,52.27226761,9.44955568,0.912323177278,0.164925859467,0.0484227831172,0.0
9846000,52.27226794,9.44955502,0.912323183038,0.164925847947,0.0818295409752,0.094935297966
9847000,52.27226799,9.44955486,0.91232318391,0.164925845155,0.0186173030603,0.0
9848000,52.27226833,9.44955409,0.912323189844,0.164925831716,0.0933894424079,0.0
9849000,52.27226868,9.44955324,0.912323195953,0.16492581688,0.102014787603,0.0
9850000,52.27226887,9.4495526,0.912323199269,0.16492580571,0.0741535055304,0.0
9851000,52.27226893,9.44955241,0.912323200316,0.164925802394,0.0221283388914,0.0
9852000,52.27226959,9.44955469,0.912323211836,0.164925842188,0.263657649964,0.284805893898
9853000,52.27228061,9.44956134,0.912323404171,0.164925958252,1.41698071393,1.41768632228
9854000,52.27229047,9.44956747,0.91232357626,0.164926065241,1.27838365266,1.27722380763
9855000,52.27230207,9.44957475,0.912323778719,0.164926192301,1.50803996473,1.50705113436
9856000,52.27231201,9.4495835,0.912323952204,0.164926345017,1.46128434235,1.46151033509
9857000,52.27232621,9.44959778,0.912324200041,0.16492659425,2.22424096632,2.22643008872
9858000,52.27234306,9.44962005,0.912324494129,0.164926982935,3.08998324554,3.08941106638
9859000,52.27236033,9.44965338,0.912324795547,0.164927564653,4.16217079717,4.16202236388
9860000,52.27237406,9.44967789,0.912325035181,0.164927992433,3.11379856832,3.11410931418
9861000,52.27238578,9.44969982,0.912325239734,0.164928375184,2.75660437555,2.75475997022
9862000,52.27239596,9.4497175,0.912325417408,0.164928683758,2.26090027514,2.26057670154
9863000,52.27240554,9.44973807,0.912325584611,0.164929042773,2.51710390077,2.51712846163
9864000,52.2724139,9.44975926,0.91232573052,0.164929412608,2.52836275836,2.52606398302
9865000,52.27242001,9.4497809,0.91232583716,0.164929790297,2.49784342838,2.49735777844
9866000,52.27242489,9.44980046,0.912325922332,0.164930131683,2.23987008467,2.2405534842
9867000,52.27242782,9.44981663,0.91232597347,0.164930413903,1.82651801378,1.82858297782
9868000,52.27242804,9.44982721,0.91232597731,0.164930598559,1.17668978178,1.17811606524
9869000,52.27243677,9.44983753,0.912326129677,0.164930778677,1.49457264537,1.49504256741
9870000,52.2724474,9.44984596,0.912326315206,0.164930925808,1.49604006208,1.49504256741
9871000,52.27245556,9.44985368,0.912326457624,0.164931060548,1.24015541263,1.23780484568
9872000,52.27246275,9.44986369,0.912326583114,0.164931235255,1.36413405338,1.35926660887
9873000,52.27246988,9.44987767,0.912326707556,0.164931479252,1.74014521863,1.74019275621
9874000,52.27247706,9.44989369,0.91232683287,0.164931758854,1.94766768055,1.94790945548
9875000,52.27248057,9.44990942,0.912326894131,0.164932033394,1.79096642844,1.7937496357
9876000,52.27248508,9.44992342,0.912326972846,0.16493227774,1.63343717933,1.63056728962
9877000,52.27249353,9.44993826,0.912327120326,0.164932536747,1.89261248046,1.8915724114
9878000,52.27250277,9.44995021,0.912327281594,0.164932745314,1.67117716557,1.67150840499
9879000,52.27251228,9.44996126,0.912327447575,0.164932938173,1.61176883087,1.61390006542
9880000,52.27251999,9.44996932,0.91232758214,0.164933078846,1.23223475413,1.23415887356
9881000,52.27252378,9.44998058,0.912327648288,0.164933275371,1.3192634169,1.31888330961
9882000,52.27252734,9.44998986,0.912327710422,0.164933437337,1.10329999309,1.10304848397
9883000,52.27253267,9.44999665,0.912327803448,0.164933555845,0.954899490491,0.958799510633
9884000,52.27253844,9.45000267,0.912327904153,0.164933660914,0.921213646723,0.925314825338
9885000,52.27254274,9.45000461,0.912327979202,0.164933694773,0.518640110624,0.511242225561
9886000,52.2725467,9.45001131,0.912328048317,0.16493381171,0.862380032641,0.859675686286
9887000,52.27255289,9.45001933,0.912328156353,0.164933951686,1.12082940175,1.123289594
9888000,52.27255962,9.4500259,0.912328273814,0.164934066354,1.03856787119,1.03562183503
9889000,52.27257002,9.45003602,0.912328455328,0.164934242981,1.60235970237,1.60269229048
9890000,52.27257912,9.45004561,0.912328614153,0.164934410358,1.46061951844,1.46151033509
9891000,52.27258919,9.45005478,0.912328789908,0.164934570405,1.50323107667,1.5010588596
9892000,52.27259958,9.45006364,0.912328971248,0.164934725041,1.50644120871,1.50705113436
9893000,52.27261345,9.45007045,0.912329213325,0.164934843898,1.69938068616,1.69825423773
9894000,52.27262739,9.45007703,0.912329456624,0.164934958741,1.69506253458,1.69825423773
9895000,52.27263762,9.45008537,0.912329635171,0.164935104301,1.45570803377,1.45842372059
9896000,52.27264828,9.45009662,0.912329821223,0.164935300651,1.71231063846,1.71410143246
9897000,52.2726591,9.45011177,0.912330010068,0.164935565068,2.06067592725,2.06470632496
9898000,52.27266987,9.45012795,0.91233019804,0.164935847462,2.1522994202,2.15233207269
9899000,52.27268084,9.45014764,0.912330389502,0.164936191118,2.49828260987,2.49916157627
9900000,52.27268955,9.45016896,0.91233054152,0.164936563222,2.555939024,2.55621112781
9901000,52.27269535,9.45018972,0.912330642749,0.164936925552,2.39446526508,2.39417711724
9902000,52.27270125,9.45020746,0.912330745724,0.164937235174,2.0760398829,2.07776044653
9903000,52.27270478,9.45022075,0.912330807334,0.164937467128,1.52766238646,1.53078568323
9904000,52.27270826,9.45023045,0.912330868071,0.164937636425,1.14414079417,1.15102931656
9905000,52.27270784,9.45023189,0.912330860741,0.164937661557,0.166616034162,0.164432759509
9906000,52.27270341,9.45023289,0.912330783423,0.164937679011,0.498468879769,0.493298278526
9907000,52.27269711,9.45023312,0.912330673467,0.164937683025,0.691493986884,0.691139401564
9908000,52.27269322,9.45023449,0.912330605574,0.164937706936,0.453057027291,0.445286017743
9909000,52.272692,9.45023357,0.912330584281,0.164937690879,0.168440119869,0.164432759509
9910000,52.2726959,9.45023258,0.912330652349,0.1649376736,0.441712089449,0.435048189052
9911000,52.27270087,9.45022802,0.912330739092,0.164937594013,0.744496310305,0.747521283706
9912000,52.27269967,9.45022914,0.912330718148,0.164937613561,0.181202687264,0.189870595932
9913000,52.27270357,9.45023831,0.912330786215,0.164937773608,1.10575434786,1.10304848397
9914000,52.27270951,9.45025158,0.912330889888,0.164938005213,1.61299844985,1.61390006542
9915000,52.27271538,9.45025695,0.912330992339,0.164938098937,0.878122357943,0.880393735093
9916000,52.27272875,9.45026794,0.912331225689,0.164938290749,1.90892229398,1.90817587322
9917000,52.27274321,9.45027978,0.912331478064,0.164938497396,2.06128021399,2.06252260534
9918000,52.27275726,9.45029309,0.912331723283,0.164938729699,2.1366701565,2.13762587361
9919000,52.27277022,9.45030287,0.912331949477,0.164938900392,1.78979597897,1.78871807
9920000,52.2727829,9.45030994,0.912332170785,0.164939023787,1.597622915,1.59987807885
9921000,52.27279321,9.45031193,0.912332350729,0.164939058519,1.15230651226,1.15493774654
9923000,52.27281199,9.45032655,0.912332678501,0.164939313686,2.62411693987,2.62578060049
9924000,52.27282007,9.4503407,0.912332819524,0.16493956065,1.80584405565,1.8087603546
9925000,52.27282714,9.45035422,0.912332942919,0.164939796619,1.69158054794,1.69559863917
9926000,52.27283684,9.45037302,0.912333112216,0.164940124741,2.34564213217,2.34856956668
9927000,52.27284476,9.45038454,0.912333250446,0.164940325803,1.54775081928,1.54834785264
9928000,52.27284534,9.45038998,0.912333260569,0.164940420748,0.608236562149,0.600423543839
9929000,52.27284912,9.45039625,0.912333326542,0.164940530181,0.81115987317,0.811127541384
9930000,52.27285173,9.45040201,0.912333372095,0.164940630712,0.701551419137,0.704059013147
9931000,52.27285249,9.45040221,0.91233338536,0.164940634202,0.0862766686152,0.094935297966
9932000,52.27285406,9.45040653,0.912333412761,0.1649407096,0.510296855384,0.50235037812
9933000,52.27285387,9.45040735,0.912333409445,0.164940723912,0.0935311787053,0.094935297966
9934000,52.27285392,9.45040493,0.912333410318,0.164940681675,0.269147603789,0.268517571863
9935000,52.27285383,9.4504038,0.912333408747,0.164940661953,0.126037456743,0.094935297966
9936000,52.2728531,9.45040189,0.912333396006,0.164940628617,0.226974782971,0.25117518906
9937000,52.27285139,9.45039965,0.912333366161,0.164940589522,0.311799525972,0.328865519018
9938000,52.27285031,9.45039809,0.912333347312,0.164940562295,0.210054084116,0.232543038596
9939000,52.27285012,9.45039746,0.912333343996,0.164940551299,0.0730870271604,0.094935297966
9940000,52.27285026,9.45039639,0.912333346439,0.164940532624,0.119965443262,0.094935297966
9941000,52.27285048,9.45039579,0.912333350279,0.164940522152,0.0709468212174,0.0
9942000,52.27285065,9.4503942,0.912333353246,0.164940494401,0.177780515327,0.134258785931
9943000,52.2728508,9.45039314,0.912333355864,0.164940475901,0.119009401302,0.134258785931
9944000,52.27285088,9.45039307,0.91233335726,0.164940474679,0.0117295936627,0.094935297966
9945000,52.27285091,9.45039283,0.912333357784,0.16494047049,0.0268888868538,0.0
9946000,52.27285093,9.45039261,0.912333358133,0.164940466651,0.0245610479585,0.0
9947000,52.27285099,9.45039242,0.91233335918,0.164940463335,0.0221283341152,0.094935297966
9948000,52.27285107,9.45039216,0.912333360576,0.164940458797,0.0302130057376,0.0
9949000,52.27285112,9.45039192,0.912333361449,0.164940454608,0.0272444818611,0.0
9950000,52.27285118,9.45039176,0.912333362496,0.164940451815,0.0189693936465,0.0
9951000,52.27285124,9.45039159,0.912333363543,0.164940448848,0.0200159965274,0.0
9952000,52.27285126,9.45039147,0.912333363892,0.164940446754,0.0135225176206,0.0
9953000,52.27285128,9.45039137,0.912333364241,0.164940445009,0.011333821211,0.0
9954000,52.27285125,9.45039127,0.912333363718,0.164940443263,0.0115961627426,0
9955000,52.27285123,9.45039121,0.912333363369,0.164940442216,0.00702309869727,0.0
9956000,52.2728512,9.45039117,0.912333362845,0.164940441518,0.00553270082115,0.094935297966
9957000,52.27285117,9.45039115,0.912333362321,0.164940441169,0.00397159909554,0.0
9958000,52.27285115,9.45039114,0.912333361972,0.164940440994,0.00245943529999,0.094935297966
9959000,52.27285114,9.45039116,0.912333361798,0.164940441343,0.00247968191287,0.094935297966
9960000,52.27285114,9.45039117,0.912333361798,0.164940441518,0.00111194916093,0.094935297966
9961000,52.27285111,9.45039122,0.912333361274,0.164940442391,0.00646054640718,0.094935297966
9962000,52.27284426,9.45040467,0.912333241719,0.164940677137,1.67369600934,1.67420221561
9963000,52.27282342,9.4504216,0.912332877993,0.164940972622,2.96125632797,2.96131180531
9964000,52.27280644,9.45044498,0.912332581636,0.16494138068,3.19803210375,3.19834750424
9965000,52.27278288,9.45047839,0.912332170436,0.164941963794,4.52542444401,4.52414259574
9966000,52.27275907,9.45050871,0.912331754873,0.164942492978,4.26463259497,4.2636413643
9967000,52.27273172,9.45053887,0.912331277526,0.164943019369,4.49959198247,4.49917197455
9968000,52.27269907,9.45056658,0.912330707676,0.164943503,4.72431397171,4.72392547999
9969000,52.27266282,9.45059543,0.912330074994,0.164944006527,5.10886791191,5.10889523053
9970000,52.27262761,9.4506282,0.912329460463,0.164944578472,5.30970914799,5.31043991519
9971000,52.27258404,9.45066803,0.912328700023,0.164945273636,6.51567407143,6.51535631163
9972000,52.27254807,9.45070848,0.912328072229,0.164945979622,5.98303094005,5.98318370913
9973000,52.27251161,9.45074772,0.912327435881,0.164946664489,5.91873424106,5.91957934232
9974000,52.27247076,9.45078486,0.912326722914,0.164947312705,6.09355359037,6.09215422277
9975000,52.27242613,9.45081772,0.912325943974,0.16494788622,6.10855266782,6.10840590593
9976000,52.27238893,9.45085442,0.912325294712,0.164948526756,5.77081191103,5.77078559692
9977000,52.27235523,9.45089433,0.912324706536,0.164949223317,5.775586223,5.77546904333
9978000,52.27232496,9.45094005,0.912324178224,0.164950021281,6.07198250445,6.07214952734
9979000,52.27229706,9.45098051,0.912323691278,0.164950727441,5.44109570659,5.44038070973
9980000,52.2722682,9.45101755,0.912323187576,0.164951373911,5.1946049219,5.19461799701
9981000,52.2722415,9.45105347,0.912322721573,0.164952000834,4.95275062936,4.95303934946
9982000,52.27221701,9.45109061,0.912322294141,0.164952649049,4.9265352894,4.92658402792
9983000,52.27220303,9.45112385,0.912322050144,0.164953229196,4.00157809451,4.00082171317
9984000,52.27218027,9.45115535,0.912321652908,0.164953778975,4.30124613654,4.30047469024
9985000,52.27215838,9.45118368,0.912321270855,0.164954273427,3.9608510615,3.96006525095
9986000,52.27213877,9.45121159,0.912320928596,0.164954760548,3.77596605857,3.77718429471
9987000,52.27212171,9.45124218,0.912320630843,0.164955294444,3.88219044522,3.88191350463
9988000,52.27210729,9.45127122,0.912320379166,0.164955801288,3.59565798157,3.59502813439
9989000,52.27208927,9.45129692,0.912320064658,0.164956249838,3.47464921963,3.47390554867
9990000,52.27207256,9.45131854,0.912319773013,0.164956627178,3.02302852167,3.02454979491
9991000,52.27204813,9.45134049,0.912319346629,0.164957010278,3.62456935125,3.62623014397
9992000,52.27202258,9.45135919,0.912318900698,0.164957336654,3.4896251087,3.49072843422
9993000,52.27199791,9.45137929,0.912318470125,0.164957687465,3.50961861418,3.51003926808
9994000,52.27197185,9.45140358,0.912318015292,0.164958111406,3.93261574704,3.93265962583
9995000,52.27195095,9.45143193,0.912317650518,0.164958606207,3.89778073378,3.89813165614
9996000,52.27193346,9.45146207,0.91231734526,0.164959132249,3.86163659281,3.86212847713
9997000,52.27191603,9.45149587,0.91231704105,0.16495972217,4.21669663652,4.21688017475
9998000,52.27189923,9.45152664,0.912316747834,0.164960259208,3.88613471323,3.88771346828
9999000,52.27188026,9.45155014,0.912316416745,0.16496066936,3.34030537642,3.34166854746
10000000,52.27186366,9.45157136,0.912316127021,0.164961039719,2.98039246734,2.98102882386
10001000,52.27184751,9.45159513,0.91231584515,0.164961454584,3.18181128094,3.18139501293
10002000,52.27183704,9.45162211,0.912315662414,0.164961925474,3.21233120594,3.21100313844
10003000,52.27182427,9.45164917,0.912315439535,0.16496239776,3.31897574868,3.3200218837
10004000,52.27180657,9.45167763,0.912315130612,0.164962894481,3.7126672137,3.71341453703
10005000,52.27178021,9.45170623,0.912314670543,0.164963393645,4.2980423266,4.29732991856
10006000,52.27175415,9.45173737,0.912314215711,0.16496393714,4.49000272241,4.49014855649
10007000,52.27172414,9.4517714,0.912313691937,0.164964531076,5.01531561406,5.01542379491
10008000,52.2716965,9.45179889,0.912313209528,0.164965010867,4.30522203937,4.30571087225
10009000,52.27167531,9.45182628,0.912312839693,0.164965488913,3.83117650375,3.83049516149
10010000,52.27165098,9.45185601,0.912312415054,0.164966007799,4.24854596897,4.24775788168
10011000,52.27162794,9.45188448,0.91231201293,0.164966504694,4.05071201346,4.05007822836
10012000,52.27160124,9.4519092,0.912311546928,0.16496693614,4.01649735611,4.01768155067
10013000,52.27157006,9.45193275,0.912311002734,0.164967347165,4.30738868781,4.30675734471
10014000,52.27153762,9.45195582,0.912310436549,0.164967749812,4.38649300102,4.38658609374
10015000,52.27150796,9.45198114,0.912309918884,0.164968191729,4.30238653184,4.30152243655
10016000,52.27147627,9.45200504,0.91230936579,0.164968608863,4.37546417151,4.37527116177
10017000,52.27144767,9.45202586,0.912308866625,0.164968972241,3.89876285968,3.89928751433
10018000,52.27142062,9.45204574,0.912308394514,0.164969319212,3.69994119827,3.70004158153
10019000,52.27139102,9.45206938,0.912307877896,0.164969731808,4.17740927018,4.1771531105
10020000,52.27136452,9.4520929,0.912307415384,0.164970142309,3.91004964543,3.90967486073
10021000,52.27133572,9.45212204,0.912306912729,0.164970650898,4.52525133258,4.52513855449
10022000,52.27131244,9.45214654,0.912306506417,0.164971078504,3.73388542622,3.73398762818
10023000,52.2712949,9.452177,0.912306200286,0.164971610131,3.89526156518,3.89697545512
10024000,52.27128046,9.45221132,0.91230594826,0.164972209128,4.1318341725,4.13050378818
10025000,52.27126932,9.45223951,0.912305753831,0.164972701137,3.3643195987,3.36317588804
10026000,52.27126186,9.45226945,0.912305623629,0.164973223688,3.42825747636,3.42820286492
10027000,52.27125315,9.45229468,0.912305471611,0.164973664035,2.96365443138,2.96435372888
10028000,52.27124154,9.45231663,0.912305268978,0.164974047135,2.75296544232,2.75312364101
10029000,52.27122785,9.45233747,0.912305030043,0.164974410861,2.76127923006,2.76292707966
10030000,52.27121435,9.45235709,0.912304794423,0.164974753295,2.63670114787,2.63605766756
10031000,52.2712034,9.45237214,0.91230460331,0.164975015967,2.05987257624,2.06252260534
10032000,52.27119304,9.45238314,0.912304422494,0.164975207953,1.66953485009,1.668810246
10033000,52.27117944,9.45239143,0.912304185129,0.164975352641,1.75355343264,1.75566144047
10034000,52.27116685,9.45240176,0.912303965392,0.164975532933,1.79620905527,1.79626013327
10035000,52.27115754,9.45241324,0.912303802902,0.164975733297,1.63471202889,1.6360852996
10036000,52.27115108,9.45242943,0.912303690153,0.164976015866,1.93467080011,1.93397905417
10037000,52.27114325,9.45244402,0.912303553494,0.164976270509,1.83563739814,1.83596128477
10038000,52.27113516,9.45245979,0.912303412297,0.164976545748,1.96527647047,1.96632981291
10039000,52.27112489,9.45247692,0.912303233052,0.164976844723,2.21293286701,2.21425262225
10040000,52.27111308,9.45249469,0.912303026928,0.164977154868,2.36269500892,2.36386985596
10041000,52.27110285,9.45251378,0.912302848381,0.164977488051,2.40103387255,2.40169417535
10042000,52.27108825,9.45253186,0.912302593563,0.164977803607,2.57025608605,2.56852181332
10043000,52.27107515,9.45255611,0.912302364925,0.164978226849,3.05542107702,3.05567805711
10044000,52.27106488,9.45258844,0.91230218568,0.164978791114,3.76728838018,3.7676278359
10045000,52.27105619,9.45262417,0.91230203401,0.16497941472,4.08573222101,4.08663102227
10046000,52.27104377,9.45266274,0.912301817241,0.164980087894,4.4999484401,4.5001734597
10047000,52.27101053,9.45271947,0.912301237093,0.164981078019,7.28593131053,7.28593622065
10048000,52.27097475,9.4527689,0.912300612614,0.164981940735,6.75366390688,6.75376408814
10049000,52.27094374,9.45280602,0.912300071388,0.164982588601,5.34843741467,5.34764727409
10050000,52.270916,9.45284069,0.912299587233,0.164983193707,4.91119222527,4.91100947876
10051000,52.27089099,9.45287047,0.912299150727,0.164983713466,4.30006264661,4.30047469024
10052000,52.27086505,9.45289537,0.912298697988,0.164984148053,3.97005363871,3.97029358978
10053000,52.27083987,9.45292237,0.912298258514,0.164984619292,4.07939946562,4.08000941756
10054000,52.27081744,9.45295259,0.912297867037,0.16498514673,4.16466578849,4.16418726512
10055000,52.27079828,9.45298133,0.912297532632,0.164985648338,3.82483209872,3.82460842809
10056000,52.27078284,9.45301027,0.912297263153,0.164986153436,3.63640853622,3.6361582396
10057000,52.27076653,9.45304361,0.91229697849,0.164986735329,4.11630952739,4.11629643051
10058000,52.2707494,9.45307859,0.912296679515,0.164987345845,4.31963588554,4.31929523832
10059000,52.27072814,9.45311549,0.912296308458,0.164987989872,4.71944242189,4.71915335484
10060000,52.27070581,9.4531589,0.912295918726,0.164988747519,5.41281376492,5.41297725937
10061000,52.27068475,9.45320428,0.912295551159,0.16498953955,5.54962261694,5.54945337878
10062000,52.27066308,9.45324973,0.912295172947,0.164990332802,5.5848463842,5.58587547205
10063000,52.27064355,9.45330492,0.912294832084,0.164991296049,6.49997630696,6.49942886099
10064000,52.27062765,9.45335235,0.912294554576,0.164992123859,5.55484610457,5.55432345728
10065000,52.27061244,9.45339725,0.912294289112,0.164992907511,5.26401206603,5.26270465522
10066000,52.27060094,9.45343689,0.912294088399,0.16499359936,4.584700375,4.58450014564
10067000,52.27059507,9.45345676,0.912293985948,0.164993946157,2.30134351723,2.30205863312
10068000,52.27058583,9.45347807,0.91229382468,0.164994318087,2.57720594385,2.57727915824
10069000,52.27057212,9.45349968,0.912293585395,0.164994695252,2.83467576555,2.83537264456
10070000,52.27054926,9.45351448,0.912293186413,0.164994953561,2.99921780405,2.99911409891
